"sample_ID","ionic_conductivity_final","fcomp_mat1","fcomp_mat2","fcomp_mat1_ratio","fcomp_mat2_ratio","fcomp_additive","fcomp_additive_wt_pct","fcomp_salt","fcomp_salt_wt_pct","fcomp_formulation","date_casted","cast_type","fab_method","area_cm2","spe_thickness_avg","print_type","flag_for_removal"
"SS_373",2.5316e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.28,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 0 LiTFSI",2024-08-20,"Coin cell",2,1.89,0.24,"Coin cell",FALSE
"SS_373",2.3392e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.28,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 0 LiTFSI",2024-08-20,"Coin cell",2,1.89,0.24,"Coin cell",FALSE
"SS_373",5.5325e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.28,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 0 LiTFSI",2024-08-20,"Coin cell",2,1.89,0.24,"Coin cell",FALSE
"SS_373",7.1059e-10,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.28,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 0 LiTFSI",2024-08-20,"Coin cell",2,1.89,0.24,"Coin cell",FALSE
"SS_373",6.8672e-10,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.28,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 0 LiTFSI",2024-08-20,"Coin cell",2,1.89,0.24,"Coin cell",FALSE
"SS_373",6.7763e-10,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.28,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 0 LiTFSI",2024-08-20,"Coin cell",2,1.89,0.24,"Coin cell",FALSE
"SS_374",4.4944e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 0 LiTFSI",2024-08-20,"Coin cell",2,1.89,0.2,"Coin cell",FALSE
"SS_374",6.4412e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 0 LiTFSI",2024-08-20,"Coin cell",2,1.89,0.2,"Coin cell",FALSE
"SS_374",4.7004e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 0 LiTFSI",2024-08-20,"Coin cell",2,1.89,0.2,"Coin cell",FALSE
"SS_374",2.6904e-09,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 0 LiTFSI",2024-08-20,"Coin cell",2,1.89,0.2,"Coin cell",FALSE
"SS_374",1.2166e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 0 LiTFSI",2024-08-20,"Coin cell",2,1.89,0.2,"Coin cell",FALSE
"SS_374",1.2112e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 0 LiTFSI",2024-08-20,"Coin cell",2,1.89,0.2,"Coin cell",FALSE
"SS_375",6.5789e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 0 LiTFSI",2024-08-20,"Coin cell",2,1.89,0.202,"Coin cell",FALSE
"SS_375",5.3191e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 0 LiTFSI",2024-08-20,"Coin cell",2,1.89,0.202,"Coin cell",FALSE
"SS_375",9.5694e-08,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 0 LiTFSI",2024-08-20,"Coin cell",2,1.89,0.202,"Coin cell",FALSE
"SS_375",1.0853e-09,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 0 LiTFSI",2024-08-20,"Coin cell",2,1.89,0.202,"Coin cell",FALSE
"SS_375",1.0573e-09,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 0 LiTFSI",2024-08-20,"Coin cell",2,1.89,0.202,"Coin cell",FALSE
"SS_375",1.0464e-09,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 0 LiTFSI",2024-08-20,"Coin cell",2,1.89,0.202,"Coin cell",FALSE
"SS_376",1.7241e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2567,"PCB print",FALSE
"SS_376",1.5873e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2567,"PCB print",FALSE
"SS_376",1.5152e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2567,"PCB print",FALSE
"SS_376",8.4388e-09,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2567,"PCB print",FALSE
"SS_376",1.173e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2567,"PCB print",FALSE
"SS_376",1.023e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2567,"PCB print",FALSE
"SS_376",1.4035e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2567,"PCB print",FALSE
"SS_376",1.6194e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2567,"PCB print",FALSE
"SS_376",1.476e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2567,"PCB print",FALSE
"SS_376",5.4127e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2567,"PCB print",FALSE
"SS_376",5.3836e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2567,"PCB print",FALSE
"SS_376",1.5504e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2567,"PCB print",FALSE
"SS_377",7.326e-09,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.46,"PCB print",FALSE
"SS_377",1.3889e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.46,"PCB print",FALSE
"SS_377",1.5326e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.46,"PCB print",FALSE
"SS_377",1.0127e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.46,"PCB print",FALSE
"SS_377",1.1834e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.46,"PCB print",FALSE
"SS_377",1.2346e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.46,"PCB print",FALSE
"SS_377",1.3746e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.46,"PCB print",FALSE
"SS_377",1.3115e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.46,"PCB print",FALSE
"SS_377",1.3889e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.46,"PCB print",FALSE
"SS_377",8.7336e-09,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.46,"PCB print",FALSE
"SS_377",8.0645e-09,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.46,"PCB print",FALSE
"SS_377",9.3677e-09,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.46,"PCB print",FALSE
"SS_378",1e-04,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.3267,"PCB print",FALSE
"SS_378",4e-09,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.3267,"PCB print",FALSE
"SS_378",1.3699e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.3267,"PCB print",FALSE
"SS_378",1.7857e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.3267,"PCB print",FALSE
"SS_378",1.9139e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.3267,"PCB print",FALSE
"SS_378",1.626e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.3267,"PCB print",FALSE
"SS_378",3.2e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.3267,"PCB print",FALSE
"SS_378",1.8349e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.3267,"PCB print",FALSE
"SS_378",1.8957e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.3267,"PCB print",FALSE
"SS_378",1.1429e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.3267,"PCB print",FALSE
"SS_378",1.4925e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.3267,"PCB print",FALSE
"SS_378",1.8433e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.3267,"PCB print",FALSE
"SS_379",8.5288e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1833,"PCB print",FALSE
"SS_379",2.1164e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1833,"PCB print",FALSE
"SS_379",2.1164e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1833,"PCB print",FALSE
"SS_379",2e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1833,"PCB print",FALSE
"SS_379",1.8265e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1833,"PCB print",FALSE
"SS_379",1.7778e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1833,"PCB print",FALSE
"SS_379",3.4783e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1833,"PCB print",FALSE
"SS_379",1.6949e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1833,"PCB print",FALSE
"SS_379",1.8957e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1833,"PCB print",FALSE
"SS_379",1.9139e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1833,"PCB print",FALSE
"SS_379",1.7094e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1833,"PCB print",FALSE
"SS_379",1.7094e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1833,"PCB print",FALSE
"SS_38",4.329e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",10,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 10 LiTFSI",2023-11-16,"PCB print",2,0.028,1.5533,"PCB print",FALSE
"SS_380",1.0363e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.16,"PCB print",FALSE
"SS_380",8.1967e-09,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.16,"PCB print",FALSE
"SS_380",7.8895e-09,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.16,"PCB print",FALSE
"SS_380",1.0025e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.16,"PCB print",FALSE
"SS_380",1.0025e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.16,"PCB print",FALSE
"SS_380",1.0899e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.16,"PCB print",FALSE
"SS_380",1.9512e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.16,"PCB print",FALSE
"SS_380",1.5873e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.16,"PCB print",FALSE
"SS_380",1.5326e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.16,"PCB print",FALSE
"SS_380",2.0619e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.16,"PCB print",FALSE
"SS_380",1.6807e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.16,"PCB print",FALSE
"SS_380",1.6e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.16,"PCB print",FALSE
"SS_381",1.4599e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2767,"PCB print",FALSE
"SS_381",1.4815e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2767,"PCB print",FALSE
"SS_381",1.1461e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2767,"PCB print",FALSE
"SS_381",2e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2767,"PCB print",FALSE
"SS_381",1.8433e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2767,"PCB print",FALSE
"SS_381",1.6878e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2767,"PCB print",FALSE
"SS_381",1.108e-07,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2767,"PCB print",FALSE
"SS_381",2.5806e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2767,"PCB print",FALSE
"SS_381",2.7211e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2767,"PCB print",FALSE
"SS_381",1.6529e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2767,"PCB print",FALSE
"SS_381",1.8182e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2767,"PCB print",FALSE
"SS_381",1.8182e-08,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2767,"PCB print",FALSE
"SS_382",1.3333e-10,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1233,"PCB print",FALSE
"SS_382",5.9524e-09,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1233,"PCB print",FALSE
"SS_382",2.9412e-06,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1233,"PCB print",FALSE
"SS_382",3.8835e-12,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1233,"PCB print",FALSE
"SS_382",2.9851e-06,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1233,"PCB print",FALSE
"SS_382",3.6364e-09,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1233,"PCB print",FALSE
"SS_382",3.2258e-09,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1233,"PCB print",FALSE
"SS_382",6.6007e-09,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1233,"PCB print",FALSE
"SS_382",5.4645e-12,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1233,"PCB print",FALSE
"SS_382",4.6838e-09,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1233,"PCB print",FALSE
"SS_382",4e-09,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.1233,"PCB print",FALSE
"SS_383",3.1496e-10,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2033,"PCB print",FALSE
"SS_383",5.4422e-09,"PEGMEA","PEGDA",0.9,0.1,"AlO3",15,"LiTFSI",0,"0.9 PEGMEA, 0.1 PEGDA, 15 AlO3, 0 LiTFSI",2024-09-13,"Bulk cast",0,0.028,1.2033,"PCB print",FALSE
