Filename	10-23-23-pegda-pegmea-0a380-0litfsi
Instrument name	DSC2A-01583 (172.23.160.11)
Operator	JJS
rundate	10/7/2024
Sample name	10-23-23-pegda-pegmea-0a380-0litfsi
proceduresegments	Ramp 5.00 °C/min to 120.00 °C; Ramp 5.00 °C/min to -100.00 °C; Ramp 5.00 °C/min to 120.00 °C; Ramp 5.00 °C/min to -100.00 °C; Ramp 5.00 °C/min to 120.00 °C
[step]
Ramp 5.00 °C/min to -100.00 °C
Time	Temperature	Heat Flow (Normalized)
107.92	116.33	0.128
107.92	116.32	0.128
107.91	116.35	0.128
107.91	116.38	0.128
107.91	116.36	0.128
107.91	116.35	0.128
107.91	116.34	0.128
107.91	116.34	0.128
107.92	116.33	0.128
107.92	116.32	0.128
107.92	116.31	0.128
107.91	116.37	0.128
107.92	116.31	0.128
107.92	116.29	0.128
107.93	116.29	0.128
107.93	116.28	0.128
107.93	116.27	0.128
107.93	116.26	0.128
107.92	116.30	0.128
107.92	116.30	0.128
107.93	116.29	0.128
107.93	116.28	0.128
107.93	116.27	0.128
107.93	116.26	0.128
107.93	116.25	0.128
107.92	116.29	0.128
107.93	116.25	0.128
107.94	116.24	0.128
107.94	116.23	0.129
107.94	116.22	0.129
107.93	116.25	0.128
107.93	116.25	0.128
107.94	116.23	0.129
107.94	116.22	0.129
107.94	116.21	0.129
107.94	116.20	0.129
107.94	116.24	0.128
107.94	116.21	0.129
107.94	116.20	0.129
107.95	116.19	0.129
107.95	116.18	0.129
107.95	116.17	0.129
107.94	116.20	0.129
107.95	116.19	0.129
107.95	116.18	0.129
107.95	116.17	0.129
107.95	116.16	0.129
107.95	116.15	0.129
107.95	116.15	0.129
107.95	116.14	0.129
107.94	116.20	0.129
107.95	116.16	0.129
107.95	116.15	0.129
107.95	116.14	0.129
107.96	116.13	0.129
107.96	116.12	0.129
107.95	116.15	0.129
107.96	116.13	0.129
107.96	116.11	0.129
107.96	116.10	0.129
107.96	116.10	0.129
107.96	116.09	0.129
107.96	116.12	0.129
107.96	116.11	0.129
107.96	116.10	0.129
107.96	116.09	0.129
107.97	116.08	0.129
107.96	116.10	0.129
107.97	116.07	0.129
107.97	116.06	0.129
107.97	116.05	0.129
107.98	116.04	0.129
107.97	116.06	0.129
107.97	116.08	0.129
107.97	116.06	0.129
107.97	116.06	0.129
107.97	116.05	0.129
107.98	116.04	0.129
107.98	116.03	0.129
107.97	116.07	0.129
107.98	116.03	0.129
107.98	116.01	0.129
107.98	116.00	0.129
107.98	116.00	0.129
107.99	115.99	0.129
107.99	115.98	0.129
107.98	116.02	0.129
107.98	116.02	0.129
107.98	116.00	0.129
107.98	116.00	0.129
107.99	115.99	0.129
107.99	115.98	0.129
107.99	115.97	0.129
107.98	116.01	0.129
107.99	115.97	0.129
107.99	115.96	0.129
107.99	115.95	0.129
108.00	115.94	0.129
108.00	115.93	0.129
108.00	115.92	0.129
108.00	115.91	0.129
107.99	115.96	0.129
107.99	115.96	0.129
107.99	115.95	0.129
108.00	115.94	0.129
108.00	115.93	0.129
108.00	115.92	0.129
108.00	115.91	0.129
108.00	115.91	0.129
107.99	115.96	0.129
108.00	115.91	0.129
108.00	115.89	0.129
108.01	115.88	0.129
108.01	115.87	0.129
108.01	115.87	0.129
108.01	115.86	0.129
108.00	115.90	0.129
108.00	115.90	0.129
108.01	115.88	0.129
108.01	115.87	0.129
108.01	115.87	0.129
108.01	115.86	0.129
108.01	115.85	0.129
108.01	115.84	0.129
108.02	115.83	0.129
108.02	115.82	0.129
108.00	115.89	0.129
108.01	115.85	0.129
108.02	115.83	0.129
108.02	115.82	0.129
108.02	115.81	0.129
108.02	115.81	0.129
108.02	115.80	0.129
108.01	115.84	0.129
108.02	115.81	0.129
108.02	115.80	0.129
108.03	115.79	0.129
108.03	115.78	0.129
108.03	115.77	0.129
108.03	115.77	0.129
108.02	115.81	0.129
108.03	115.79	0.129
108.03	115.77	0.129
108.03	115.77	0.129
108.03	115.76	0.129
108.03	115.75	0.130
108.04	115.74	0.130
108.04	115.73	0.130
108.04	115.72	0.130
108.03	115.78	0.129
108.03	115.76	0.129
108.04	115.74	0.130
108.04	115.73	0.130
108.04	115.72	0.130
108.04	115.72	0.130
108.04	115.71	0.130
108.04	115.70	0.130
108.05	115.69	0.130
108.05	115.68	0.130
108.03	115.75	0.130
108.04	115.71	0.130
108.04	115.70	0.130
108.05	115.69	0.130
108.05	115.68	0.130
108.05	115.67	0.130
108.05	115.67	0.130
108.05	115.66	0.130
108.05	115.65	0.130
108.05	115.64	0.130
108.04	115.72	0.130
108.05	115.67	0.130
108.05	115.66	0.130
108.05	115.65	0.130
108.05	115.64	0.130
108.06	115.63	0.130
108.06	115.63	0.130
108.06	115.62	0.130
108.06	115.61	0.130
108.05	115.67	0.130
108.06	115.63	0.130
108.06	115.62	0.130
108.06	115.61	0.130
108.06	115.60	0.130
108.06	115.59	0.130
108.07	115.58	0.130
108.06	115.63	0.130
108.07	115.58	0.130
108.07	115.56	0.130
108.07	115.55	0.130
108.07	115.57	0.130
108.06	115.60	0.130
108.07	115.58	0.130
108.07	115.58	0.130
108.07	115.57	0.130
108.07	115.56	0.130
108.07	115.55	0.130
108.08	115.54	0.130
108.06	115.59	0.130
108.08	115.54	0.130
108.08	115.53	0.130
108.08	115.52	0.130
108.08	115.51	0.130
108.08	115.50	0.130
108.09	115.49	0.130
108.08	115.53	0.130
108.08	115.53	0.130
108.08	115.52	0.130
108.08	115.51	0.130
108.08	115.50	0.130
108.09	115.49	0.130
108.09	115.48	0.130
108.08	115.53	0.130
108.09	115.48	0.130
108.09	115.47	0.130
108.09	115.46	0.130
108.09	115.45	0.130
108.10	115.44	0.130
108.09	115.47	0.130
108.09	115.47	0.130
108.09	115.46	0.130
108.09	115.45	0.130
108.10	115.44	0.130
108.10	115.43	0.130
108.09	115.47	0.130
108.10	115.43	0.130
108.10	115.42	0.130
108.10	115.41	0.130
108.10	115.40	0.130
108.10	115.39	0.130
108.10	115.43	0.130
108.10	115.43	0.130
108.10	115.41	0.130
108.10	115.40	0.130
108.10	115.39	0.130
108.11	115.38	0.130
108.10	115.42	0.130
108.11	115.38	0.130
108.11	115.37	0.130
108.11	115.36	0.130
108.11	115.35	0.130
108.11	115.34	0.130
108.12	115.33	0.130
108.11	115.38	0.130
108.11	115.37	0.130
108.11	115.36	0.130
108.11	115.35	0.130
108.11	115.34	0.130
108.12	115.33	0.130
108.12	115.33	0.130
108.11	115.38	0.130
108.12	115.33	0.130
108.12	115.31	0.130
108.12	115.30	0.130
108.13	115.29	0.130
108.13	115.29	0.130
108.12	115.32	0.130
108.12	115.31	0.130
108.12	115.30	0.130
108.13	115.29	0.130
108.13	115.29	0.130
108.13	115.28	0.130
108.13	115.27	0.130
108.12	115.32	0.130
108.13	115.28	0.130
108.13	115.26	0.130
108.13	115.25	0.130
108.14	115.24	0.130
108.13	115.27	0.130
108.13	115.26	0.130
108.14	115.24	0.130
108.14	115.23	0.130
108.14	115.23	0.130
108.14	115.22	0.130
108.14	115.21	0.130
108.13	115.25	0.130
108.14	115.23	0.130
108.14	115.22	0.130
108.14	115.21	0.130
108.14	115.20	0.130
108.15	115.19	0.130
108.15	115.19	0.130
108.15	115.18	0.130
108.14	115.23	0.130
108.14	115.20	0.130
108.15	115.19	0.130
108.15	115.18	0.130
108.15	115.17	0.130
108.15	115.16	0.130
108.15	115.19	0.130
108.15	115.17	0.130
108.15	115.15	0.131
108.15	115.14	0.131
108.16	115.14	0.131
108.16	115.13	0.131
108.15	115.16	0.130
108.15	115.15	0.131
108.16	115.14	0.131
108.16	115.13	0.131
108.16	115.12	0.131
108.16	115.11	0.131
108.15	115.14	0.131
108.16	115.12	0.131
108.16	115.10	0.131
108.16	115.09	0.131
108.17	115.09	0.131
108.16	115.11	0.131
108.16	115.10	0.131
108.17	115.09	0.131
108.17	115.08	0.131
108.17	115.07	0.131
108.17	115.06	0.131
108.16	115.09	0.131
108.17	115.08	0.131
108.17	115.06	0.131
108.17	115.07	0.131
108.17	115.05	0.131
108.18	115.04	0.131
108.18	115.03	0.131
108.18	115.02	0.131
108.18	115.01	0.131
108.18	115.00	0.131
108.19	114.99	0.131
108.19	114.99	0.131
108.19	114.98	0.131
108.19	114.97	0.131
108.19	114.96	0.131
108.19	114.95	0.131
108.20	114.95	0.131
108.20	114.94	0.131
108.20	114.93	0.131
108.20	114.92	0.131
108.20	114.91	0.131
108.20	114.90	0.131
108.20	114.90	0.131
108.21	114.89	0.131
108.21	114.88	0.131
108.21	114.87	0.131
108.21	114.86	0.131
108.21	114.85	0.131
108.21	114.85	0.131
108.22	114.84	0.131
108.22	114.83	0.131
108.22	114.82	0.131
108.22	114.81	0.131
108.22	114.80	0.131
108.23	114.80	0.131
108.23	114.79	0.131
108.23	114.78	0.131
108.23	114.77	0.131
108.23	114.76	0.131
108.23	114.75	0.131
108.24	114.75	0.131
108.24	114.74	0.131
108.24	114.73	0.131
108.24	114.72	0.131
108.24	114.71	0.131
108.24	114.70	0.131
108.25	114.70	0.131
108.25	114.69	0.131
108.25	114.68	0.131
108.25	114.67	0.131
108.25	114.66	0.131
108.25	114.65	0.131
108.25	114.65	0.131
108.26	114.64	0.131
108.26	114.63	0.131
108.26	114.62	0.131
108.26	114.61	0.131
108.26	114.61	0.131
108.26	114.60	0.131
108.27	114.59	0.131
108.27	114.58	0.131
108.27	114.57	0.131
108.27	114.56	0.131
108.18	115.05	0.131
108.17	115.05	0.131
108.18	115.04	0.131
108.18	115.03	0.131
108.18	115.02	0.131
108.18	115.01	0.131
108.18	115.00	0.131
108.19	114.99	0.131
108.19	114.99	0.131
108.19	114.98	0.131
108.19	114.97	0.131
108.19	114.96	0.131
108.19	114.95	0.131
108.20	114.95	0.131
108.20	114.94	0.131
108.20	114.93	0.131
108.20	114.92	0.131
108.20	114.91	0.131
108.20	114.90	0.131
108.20	114.90	0.131
108.21	114.89	0.131
108.21	114.88	0.131
108.21	114.87	0.131
108.21	114.86	0.131
108.21	114.85	0.131
108.21	114.85	0.131
108.22	114.84	0.131
108.22	114.83	0.131
108.22	114.82	0.131
108.22	114.81	0.131
108.22	114.80	0.131
108.23	114.80	0.131
108.23	114.79	0.131
108.23	114.78	0.131
108.23	114.77	0.131
108.23	114.76	0.131
108.23	114.75	0.131
108.24	114.75	0.131
108.24	114.74	0.131
108.24	114.73	0.131
108.24	114.72	0.131
108.24	114.71	0.131
108.24	114.70	0.131
108.25	114.70	0.131
108.25	114.69	0.131
108.25	114.68	0.131
108.25	114.67	0.131
108.25	114.66	0.131
108.25	114.65	0.131
108.25	114.65	0.131
108.26	114.64	0.131
108.26	114.63	0.131
108.26	114.62	0.131
108.26	114.61	0.131
108.26	114.61	0.131
108.26	114.60	0.131
108.27	114.59	0.131
108.27	114.58	0.131
108.27	114.57	0.131
108.27	114.56	0.131
108.27	114.56	0.131
108.18	115.05	0.131
108.27	114.56	0.131
108.28	114.54	0.131
108.28	114.53	0.131
108.28	114.52	0.131
108.28	114.51	0.131
108.28	114.51	0.131
108.29	114.50	0.131
108.29	114.49	0.131
108.29	114.48	0.131
108.29	114.47	0.131
108.28	114.55	0.131
108.28	114.55	0.131
108.28	114.53	0.131
108.28	114.52	0.131
108.28	114.51	0.131
108.28	114.51	0.131
108.29	114.50	0.131
108.29	114.49	0.131
108.29	114.48	0.131
108.29	114.47	0.131
108.28	114.54	0.131
108.29	114.46	0.131
108.30	114.45	0.131
108.30	114.44	0.131
108.30	114.43	0.131
108.30	114.42	0.131
108.29	114.46	0.131
108.29	114.46	0.131
108.30	114.45	0.131
108.30	114.44	0.131
108.30	114.43	0.131
108.30	114.42	0.131
108.30	114.41	0.131
108.29	114.46	0.131
108.30	114.41	0.131
108.30	114.40	0.131
108.31	114.39	0.131
108.31	114.38	0.131
108.31	114.37	0.131
108.30	114.41	0.131
108.30	114.41	0.131
108.31	114.39	0.131
108.31	114.38	0.131
108.31	114.37	0.131
108.31	114.36	0.131
108.31	114.35	0.131
108.31	114.35	0.131
108.30	114.40	0.131
108.31	114.36	0.131
108.31	114.35	0.131
108.32	114.34	0.131
108.32	114.33	0.131
108.32	114.32	0.131
108.31	114.35	0.131
108.32	114.34	0.131
108.32	114.32	0.131
108.32	114.31	0.131
108.32	114.31	0.131
108.33	114.30	0.131
108.32	114.33	0.131
108.32	114.31	0.131
108.33	114.30	0.131
108.33	114.29	0.131
108.33	114.28	0.131
108.33	114.27	0.131
108.32	114.31	0.131
108.33	114.29	0.131
108.33	114.27	0.131
108.33	114.26	0.131
108.33	114.26	0.131
108.33	114.28	0.131
108.33	114.26	0.131
108.34	114.25	0.131
108.34	114.24	0.131
108.34	114.23	0.131
108.33	114.26	0.131
108.34	114.25	0.131
108.34	114.23	0.131
108.34	114.22	0.131
108.34	114.22	0.131
108.34	114.21	0.131
108.35	114.20	0.131
108.34	114.24	0.131
108.34	114.22	0.131
108.34	114.21	0.131
108.35	114.20	0.131
108.35	114.19	0.131
108.35	114.18	0.131
108.35	114.17	0.131
108.35	114.16	0.131
108.35	114.16	0.131
108.34	114.22	0.131
108.35	114.18	0.131
108.35	114.17	0.131
108.35	114.16	0.131
108.35	114.16	0.131
108.35	114.15	0.131
108.36	114.14	0.131
108.36	114.13	0.131
108.35	114.19	0.131
108.35	114.15	0.131
108.36	114.13	0.131
108.36	114.12	0.131
108.36	114.11	0.131
108.36	114.11	0.131
108.36	114.10	0.131
108.36	114.14	0.131
108.36	114.12	0.131
108.36	114.11	0.131
108.36	114.10	0.131
108.37	114.09	0.131
108.37	114.08	0.131
108.37	114.07	0.131
108.37	114.07	0.132
108.37	114.06	0.132
108.38	114.05	0.132
108.38	114.04	0.132
108.38	114.03	0.132
108.38	114.02	0.132
108.38	114.02	0.132
108.36	114.11	0.131
108.37	114.09	0.131
108.37	114.07	0.131
108.37	114.07	0.132
108.37	114.06	0.132
108.38	114.05	0.132
108.38	114.04	0.132
108.38	114.03	0.132
108.38	114.02	0.132
108.38	114.02	0.132
108.38	114.01	0.132
108.37	114.08	0.131
108.39	114.00	0.132
108.39	113.98	0.132
108.39	113.97	0.132
108.39	113.97	0.132
108.39	113.96	0.132
108.40	113.95	0.132
108.39	113.99	0.132
108.39	114.00	0.132
108.39	113.99	0.132
108.39	113.98	0.132
108.39	113.97	0.132
108.39	113.97	0.132
108.39	113.96	0.132
108.40	113.95	0.132
108.40	113.94	0.132
108.38	114.01	0.132
108.40	113.93	0.132
108.40	113.92	0.132
108.40	113.92	0.132
108.40	113.91	0.132
108.40	113.90	0.132
108.41	113.89	0.132
108.40	113.94	0.132
108.40	113.93	0.132
108.40	113.92	0.132
108.40	113.91	0.132
108.40	113.90	0.132
108.41	113.89	0.132
108.40	113.92	0.132
108.41	113.88	0.132
108.41	113.86	0.132
108.41	113.86	0.132
108.41	113.85	0.132
108.42	113.84	0.132
108.42	113.83	0.132
108.41	113.87	0.132
108.41	113.88	0.132
108.41	113.86	0.132
108.41	113.86	0.132
108.41	113.85	0.132
108.42	113.84	0.132
108.42	113.83	0.132
108.42	113.82	0.132
108.41	113.87	0.132
108.42	113.82	0.132
108.42	113.81	0.132
108.43	113.80	0.132
108.43	113.79	0.132
108.43	113.78	0.132
108.43	113.77	0.132
108.42	113.82	0.132
108.42	113.82	0.132
108.43	113.80	0.132
108.43	113.79	0.132
108.43	113.78	0.132
108.43	113.77	0.132
108.43	113.77	0.132
108.43	113.76	0.132
108.42	113.81	0.132
108.43	113.77	0.132
108.44	113.75	0.132
108.44	113.74	0.132
108.44	113.73	0.132
108.44	113.72	0.132
108.43	113.76	0.132
108.44	113.75	0.132
108.44	113.73	0.132
108.44	113.72	0.132
108.44	113.72	0.132
108.44	113.71	0.132
108.44	113.74	0.132
108.44	113.71	0.132
108.45	113.70	0.132
108.45	113.69	0.132
108.45	113.68	0.132
108.45	113.67	0.132
108.44	113.72	0.132
108.45	113.70	0.132
108.45	113.68	0.132
108.45	113.67	0.132
108.45	113.67	0.132
108.45	113.66	0.132
108.45	113.69	0.132
108.45	113.66	0.132
108.45	113.65	0.132
108.46	113.64	0.132
108.45	113.67	0.132
108.45	113.65	0.132
108.46	113.63	0.132
108.46	113.63	0.132
108.46	113.62	0.132
108.46	113.61	0.132
108.46	113.60	0.132
108.46	113.64	0.132
108.46	113.63	0.132
108.46	113.62	0.132
108.46	113.61	0.132
108.46	113.60	0.132
108.47	113.59	0.132
108.47	113.58	0.132
108.46	113.63	0.132
108.47	113.59	0.132
108.47	113.58	0.132
108.47	113.57	0.132
108.47	113.56	0.132
108.48	113.55	0.132
108.47	113.58	0.132
108.47	113.58	0.132
108.47	113.56	0.132
108.48	113.55	0.132
108.48	113.54	0.132
108.48	113.53	0.132
108.47	113.57	0.132
108.48	113.54	0.132
108.48	113.53	0.132
108.48	113.52	0.132
108.48	113.51	0.132
108.49	113.50	0.132
108.49	113.49	0.132
108.48	113.53	0.132
108.48	113.53	0.132
108.48	113.51	0.132
108.49	113.50	0.132
108.49	113.49	0.132
108.49	113.48	0.132
108.49	113.47	0.132
108.48	113.52	0.132
108.49	113.48	0.132
108.49	113.47	0.132
108.49	113.46	0.132
108.50	113.45	0.132
108.49	113.47	0.132
108.49	113.47	0.132
108.50	113.45	0.132
108.50	113.44	0.132
108.50	113.43	0.132
108.49	113.46	0.132
108.50	113.44	0.132
108.50	113.43	0.132
108.50	113.42	0.132
108.50	113.41	0.132
108.50	113.40	0.132
108.50	113.43	0.132
108.50	113.43	0.132
108.50	113.41	0.132
108.50	113.40	0.132
108.51	113.39	0.132
108.51	113.38	0.132
108.50	113.42	0.132
108.51	113.37	0.132
108.51	113.36	0.132
108.51	113.35	0.132
108.52	113.34	0.132
108.52	113.33	0.132
108.52	113.32	0.132
108.52	113.32	0.132
108.51	113.37	0.132
108.51	113.38	0.132
108.51	113.37	0.132
108.51	113.37	0.132
108.51	113.36	0.132
108.51	113.35	0.132
108.52	113.34	0.132
108.52	113.33	0.132
108.52	113.32	0.132
108.52	113.32	0.132
108.52	113.31	0.132
108.51	113.39	0.132
108.52	113.31	0.132
108.53	113.29	0.132
108.53	113.28	0.132
108.53	113.27	0.132
108.53	113.27	0.132
108.53	113.26	0.132
108.54	113.25	0.132
108.54	113.24	0.132
108.53	113.30	0.132
108.53	113.30	0.132
108.53	113.28	0.132
108.53	113.27	0.132
108.53	113.27	0.132
108.53	113.26	0.132
108.54	113.25	0.132
108.54	113.24	0.132
108.54	113.23	0.132
108.54	113.23	0.132
108.54	113.22	0.132
108.54	113.21	0.132
108.55	113.20	0.132
108.55	113.19	0.132
108.53	113.29	0.132
108.54	113.23	0.132
108.54	113.22	0.132
108.54	113.21	0.132
108.55	113.20	0.132
108.55	113.19	0.132
108.55	113.18	0.132
108.55	113.17	0.132
108.55	113.17	0.132
108.55	113.16	0.132
108.55	113.15	0.132
108.54	113.23	0.132
108.55	113.18	0.132
108.55	113.17	0.132
108.55	113.16	0.132
108.55	113.15	0.132
108.56	113.14	0.132
108.56	113.13	0.132
108.56	113.13	0.132
108.55	113.17	0.132
108.56	113.14	0.132
108.56	113.13	0.132
108.56	113.12	0.132
108.56	113.11	0.132
108.56	113.10	0.132
108.57	113.09	0.132
108.56	113.13	0.132
108.57	113.09	0.132
108.57	113.07	0.132
108.57	113.06	0.132
108.57	113.08	0.132
108.56	113.12	0.132
108.56	113.10	0.132
108.57	113.09	0.132
108.57	113.09	0.132
108.57	113.08	0.132
108.57	113.07	0.132
108.57	113.06	0.132
108.58	113.05	0.132
108.56	113.11	0.132
108.58	113.05	0.132
108.58	113.03	0.132
108.58	113.02	0.132
108.58	113.02	0.132
108.58	113.01	0.132
108.58	113.04	0.132
108.58	113.04	0.132
108.58	113.02	0.132
108.58	113.02	0.132
108.58	113.01	0.132
108.59	113.00	0.132
108.59	112.99	0.132
108.58	113.03	0.132
108.59	112.99	0.132
108.59	112.98	0.132
108.59	112.98	0.132
108.59	113.00	0.132
108.59	112.98	0.132
108.59	112.97	0.132
108.59	112.96	0.132
108.60	112.95	0.132
108.60	112.94	0.132
108.59	112.98	0.132
108.59	112.97	0.132
108.60	112.95	0.132
108.60	112.94	0.132
108.60	112.94	0.132
108.60	112.93	0.132
108.59	112.96	0.132
108.60	112.94	0.132
108.60	112.92	0.132
108.60	112.91	0.132
108.60	112.90	0.132
108.61	112.89	0.132
108.60	112.93	0.132
108.60	112.92	0.132
108.60	112.90	0.132
108.61	112.89	0.132
108.61	112.89	0.132
108.61	112.88	0.132
108.60	112.91	0.132
108.61	112.87	0.132
108.61	112.85	0.132
108.62	112.84	0.132
108.62	112.83	0.132
108.62	112.83	0.132
108.62	112.82	0.132
108.61	112.86	0.132
108.61	112.89	0.132
108.61	112.87	0.132
108.61	112.86	0.132
108.61	112.85	0.132
108.62	112.84	0.132
108.62	112.83	0.132
108.62	112.83	0.132
108.62	112.82	0.132
108.62	112.81	0.132
108.61	112.88	0.132
108.62	112.81	0.132
108.63	112.79	0.132
108.63	112.78	0.132
108.63	112.78	0.132
108.63	112.77	0.132
108.63	112.76	0.132
108.63	112.80	0.132
108.63	112.80	0.132
108.63	112.78	0.132
108.63	112.78	0.132
108.63	112.77	0.132
108.63	112.76	0.132
108.64	112.75	0.132
108.64	112.74	0.132
108.64	112.74	0.132
108.63	112.79	0.132
108.64	112.75	0.132
108.64	112.74	0.132
108.64	112.73	0.132
108.64	112.74	0.132
108.64	112.73	0.132
108.64	112.71	0.132
108.65	112.70	0.132
108.65	112.69	0.132
108.65	112.69	0.132
108.64	112.72	0.132
108.64	112.72	0.132
108.65	112.70	0.132
108.65	112.69	0.132
108.65	112.69	0.132
108.65	112.68	0.132
108.65	112.67	0.132
108.64	112.71	0.132
108.65	112.67	0.132
108.65	112.66	0.132
108.65	112.65	0.132
108.66	112.64	0.132
108.65	112.68	0.132
108.65	112.66	0.132
108.66	112.64	0.132
108.66	112.63	0.132
108.66	112.63	0.132
108.66	112.62	0.132
108.65	112.65	0.132
108.66	112.63	0.132
108.66	112.62	0.132
108.66	112.61	0.132
108.66	112.60	0.132
108.66	112.63	0.132
108.66	112.61	0.132
108.67	112.59	0.132
108.67	112.59	0.132
108.67	112.58	0.132
108.67	112.57	0.132
108.66	112.60	0.132
108.67	112.59	0.132
108.67	112.58	0.132
108.67	112.57	0.132
108.67	112.56	0.132
108.68	112.55	0.132
108.68	112.54	0.132
108.67	112.59	0.132
108.68	112.55	0.132
108.68	112.54	0.132
108.68	112.54	0.132
108.68	112.53	0.132
108.68	112.52	0.132
108.68	112.51	0.132
108.69	112.50	0.132
108.67	112.56	0.132
108.68	112.54	0.132
108.68	112.52	0.132
108.68	112.51	0.132
108.69	112.50	0.132
108.69	112.49	0.132
108.69	112.49	0.132
108.69	112.48	0.132
108.69	112.47	0.132
108.69	112.46	0.132
108.68	112.53	0.132
108.69	112.49	0.132
108.69	112.48	0.132
108.69	112.47	0.132
108.69	112.46	0.132
108.70	112.45	0.132
108.70	112.44	0.132
108.70	112.44	0.132
108.70	112.43	0.132
108.69	112.49	0.132
108.70	112.42	0.132
108.70	112.40	0.132
108.71	112.39	0.132
108.71	112.39	0.132
108.71	112.38	0.132
108.71	112.37	0.132
108.71	112.36	0.132
108.71	112.35	0.132
108.72	112.35	0.132
108.72	112.34	0.132
108.72	112.33	0.132
108.70	112.41	0.132
108.70	112.45	0.132
108.70	112.44	0.132
108.70	112.43	0.132
108.70	112.42	0.132
108.70	112.41	0.132
108.70	112.40	0.132
108.71	112.39	0.132
108.71	112.39	0.132
108.71	112.38	0.132
108.71	112.37	0.132
108.71	112.36	0.132
108.71	112.35	0.132
108.72	112.35	0.132
108.72	112.34	0.132
108.72	112.33	0.132
108.72	112.32	0.132
108.70	112.44	0.132
108.72	112.32	0.132
108.73	112.30	0.132
108.73	112.29	0.132
108.73	112.29	0.132
108.73	112.28	0.132
108.73	112.27	0.132
108.73	112.26	0.132
108.72	112.31	0.132
108.72	112.31	0.132
108.73	112.29	0.132
108.73	112.29	0.132
108.73	112.28	0.132
108.73	112.27	0.132
108.73	112.26	0.132
108.74	112.25	0.132
108.73	112.30	0.132
108.74	112.25	0.132
108.74	112.24	0.132
108.74	112.23	0.132
108.74	112.22	0.132
108.74	112.21	0.132
108.74	112.24	0.132
108.74	112.24	0.132
108.74	112.23	0.132
108.74	112.22	0.132
108.74	112.21	0.132
108.75	112.20	0.132
108.75	112.19	0.132
108.74	112.24	0.132
108.75	112.20	0.132
108.75	112.19	0.132
108.75	112.18	0.132
108.75	112.17	0.132
108.75	112.19	0.132
108.75	112.19	0.132
108.75	112.17	0.132
108.75	112.16	0.132
108.75	112.15	0.132
108.76	112.14	0.132
108.76	112.14	0.132
108.75	112.18	0.132
108.75	112.15	0.132
108.76	112.14	0.132
108.76	112.14	0.132
108.76	112.13	0.132
108.76	112.12	0.132
108.76	112.11	0.132
108.75	112.16	0.132
108.76	112.13	0.132
108.76	112.11	0.132
108.76	112.10	0.132
108.77	112.09	0.132
108.77	112.09	0.132
108.77	112.08	0.132
108.76	112.12	0.132
108.76	112.10	0.132
108.77	112.09	0.132
108.77	112.08	0.132
108.77	112.07	0.132
108.77	112.06	0.132
108.77	112.09	0.132
108.77	112.07	0.132
108.78	112.05	0.132
108.78	112.04	0.132
108.78	112.03	0.132
108.78	112.03	0.132
108.78	112.02	0.132
108.77	112.06	0.132
108.78	112.05	0.132
108.78	112.03	0.132
108.78	112.03	0.132
108.78	112.02	0.132
108.78	112.01	0.132
108.79	112.00	0.132
108.78	112.04	0.132
108.78	112.01	0.132
108.79	111.99	0.132
108.79	111.98	0.132
108.79	111.98	0.132
108.79	111.97	0.132
108.79	112.00	0.132
108.79	111.99	0.132
108.79	111.98	0.132
108.79	111.97	0.132
108.79	111.96	0.132
108.79	111.98	0.132
108.80	111.95	0.132
108.80	111.94	0.132
108.80	111.93	0.132
108.80	111.92	0.132
108.80	111.94	0.132
108.79	111.96	0.132
108.80	111.94	0.132
108.80	111.94	0.132
108.80	111.93	0.132
108.80	111.92	0.132
108.80	111.91	0.132
108.80	111.95	0.132
108.80	111.91	0.132
108.81	111.89	0.132
108.81	111.89	0.132
108.81	111.88	0.133
108.81	111.87	0.133
108.80	111.90	0.132
108.80	111.90	0.132
108.81	111.89	0.132
108.81	111.88	0.133
108.81	111.87	0.133
108.81	111.86	0.133
108.81	111.89	0.132
108.81	111.86	0.133
108.82	111.84	0.133
108.82	111.84	0.133
108.82	111.83	0.133
108.82	111.82	0.133
108.82	111.81	0.133
108.81	111.85	0.133
108.81	111.85	0.133
108.82	111.84	0.133
108.82	111.83	0.133
108.82	111.82	0.133
108.82	111.81	0.133
108.82	111.84	0.133
108.83	111.80	0.133
108.83	111.79	0.133
108.83	111.78	0.133
108.83	111.77	0.133
108.83	111.76	0.133
108.83	111.79	0.133
108.83	111.80	0.133
108.83	111.79	0.133
108.83	111.78	0.133
108.83	111.77	0.133
108.83	111.76	0.133
108.84	111.75	0.133
108.83	111.79	0.133
108.84	111.75	0.133
108.84	111.74	0.133
108.84	111.73	0.133
108.84	111.72	0.133
108.84	111.74	0.133
108.84	111.74	0.133
108.84	111.73	0.133
108.84	111.72	0.133
108.84	111.71	0.133
108.85	111.70	0.133
108.85	111.69	0.133
108.84	111.74	0.133
108.84	111.71	0.133
108.85	111.69	0.133
108.85	111.69	0.133
108.85	111.68	0.133
108.85	111.70	0.133
108.85	111.67	0.133
108.85	111.65	0.133
108.86	111.64	0.133
108.86	111.64	0.133
108.85	111.66	0.133
108.85	111.69	0.133
108.85	111.67	0.133
108.85	111.66	0.133
108.85	111.65	0.133
108.86	111.64	0.133
108.86	111.64	0.133
108.86	111.63	0.133
