"sample_ID","ionic_conductivity_final","fcomp_mat1","fcomp_mat2","fcomp_mat1_ratio","fcomp_mat2_ratio","fcomp_additive","fcomp_additive_wt_pct","fcomp_salt","fcomp_salt_wt_pct","fcomp_formulation","date_casted","cast_type","fab_method","area_cm2","spe_thickness_avg","print_type","flag_for_removal","validation"
"SSna_433",5.1613e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.2933,"PCB print",FALSE,"NO"
"SSna_433",4.7562e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.2933,"PCB print",FALSE,"NO"
"SSna_433",4.7393e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.2933,"PCB print",FALSE,"NO"
"SSna_434",4.2105e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.0133,"PCB print",FALSE,"NO"
"SSna_434",4.3431e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.0133,"PCB print",FALSE,"NO"
"SSna_434",3.8095e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.0133,"PCB print",FALSE,"NO"
"SSna_434",3.7736e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.0133,"PCB print",FALSE,"NO"
"SSna_434",5.3333e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.0133,"PCB print",FALSE,"NO"
"SSna_434",5.5172e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.0133,"PCB print",FALSE,"NO"
"SSna_434",4.914e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.0133,"PCB print",FALSE,"NO"
"SSna_434",5.0955e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.0133,"PCB print",FALSE,"NO"
"SSna_435",4.2239e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.07,"PCB print",FALSE,"NO"
"SSna_435",4.3764e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.07,"PCB print",FALSE,"NO"
"SSna_435",4.1322e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.07,"PCB print",FALSE,"NO"
"SSna_435",4.0942e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.07,"PCB print",FALSE,"NO"
"SSna_435",5.8055e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.07,"PCB print",FALSE,"NO"
"SSna_435",5.2562e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.07,"PCB print",FALSE,"NO"
"SSna_435",6.0514e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.07,"PCB print",FALSE,"NO"
"SSna_435",5.7061e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.07,"PCB print",FALSE,"NO"
"SSna_436",4.4395e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,0.9067,"PCB print",FALSE,"NO"
"SSna_436",4.4053e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,0.9067,"PCB print",FALSE,"NO"
"SSna_436",3.8095e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,0.9067,"PCB print",FALSE,"NO"
"SSna_436",3.7383e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,0.9067,"PCB print",FALSE,"NO"
"SSna_436",5.5633e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,0.9067,"PCB print",FALSE,"NO"
"SSna_436",5.6338e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,0.9067,"PCB print",FALSE,"NO"
"SSna_436",4.908e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,0.9067,"PCB print",FALSE,"NO"
"SSna_436",5.0633e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,0.9067,"PCB print",FALSE,"NO"
"SSna_437",4.6893e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.2533,"PCB print",FALSE,"NO"
"SSna_437",4.635e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.2533,"PCB print",FALSE,"NO"
"SSna_437",4e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.2533,"PCB print",FALSE,"NO"
"SSna_437",4.0568e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.2533,"PCB print",FALSE,"NO"
"SSna_437",5.4201e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.2533,"PCB print",FALSE,"NO"
"SSna_437",5.6657e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.2533,"PCB print",FALSE,"NO"
"SSna_438",5.3476e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.03,"PCB print",FALSE,"NO"
"SSna_438",5.3121e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.03,"PCB print",FALSE,"NO"
"SSna_438",4.3478e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.03,"PCB print",FALSE,"NO"
"SSna_438",4.2965e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.03,"PCB print",FALSE,"NO"
"SSna_438",5.8651e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.03,"PCB print",FALSE,"NO"
"SSna_438",6.0976e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.03,"PCB print",FALSE,"NO"
"SSna_438",4.4346e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.03,"PCB print",FALSE,"NO"
"SSna_438",4.8135e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.03,"PCB print",FALSE,"NO"
"SSna_439",4.5714e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.0867,"PCB print",FALSE,"NO"
"SSna_439",4.7619e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.0867,"PCB print",FALSE,"NO"
"SSna_439",4.3197e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.0867,"PCB print",FALSE,"NO"
"SSna_439",4.4004e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.0867,"PCB print",FALSE,"NO"
"SSna_439",5.997e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.0867,"PCB print",FALSE,"NO"
"SSna_439",5.8309e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.0867,"PCB print",FALSE,"NO"
"SSna_439",5.0697e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.0867,"PCB print",FALSE,"NO"
"SSna_439",4.7562e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",4.29,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 4.29 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.0867,"PCB print",FALSE,"NO"
"SSna_440",4.908e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.42,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.11,"PCB print",FALSE,"NO"
"SSna_440",4.8426e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.42,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.11,"PCB print",FALSE,"NO"
"SSna_440",4.3621e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.42,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.11,"PCB print",FALSE,"NO"
"SSna_440",4.4395e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.42,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.11,"PCB print",FALSE,"NO"
"SSna_440",5.9259e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.42,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.11,"PCB print",FALSE,"NO"
"SSna_440",6.1538e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.42,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.11,"PCB print",FALSE,"NO"
"SSna_440",5.2151e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.42,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.11,"PCB print",FALSE,"NO"
"SSna_440",5.3981e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",6.42,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 6.43 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.11,"PCB print",FALSE,"NO"
"SSna_441",6.8611e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.6833,"PCB print",FALSE,"NO"
"SSna_441",6.7114e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.6833,"PCB print",FALSE,"NO"
"SSna_441",4.2061e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.6833,"PCB print",FALSE,"NO"
"SSna_441",4.0201e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.6833,"PCB print",FALSE,"NO"
"SSna_441",6.8611e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.6833,"PCB print",FALSE,"NO"
"SSna_441",6.6667e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.6833,"PCB print",FALSE,"NO"
"SSna_441",6.7682e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.6833,"PCB print",FALSE,"NO"
"SSna_441",6.6116e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",8.57,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 8.57 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.6833,"PCB print",FALSE,"NO"
"SSna_442",4.8077e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.02,"PCB print",FALSE,"NO"
"SSna_442",4.8426e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.02,"PCB print",FALSE,"NO"
"SSna_442",4.215e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.02,"PCB print",FALSE,"NO"
"SSna_442",3.9604e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.02,"PCB print",FALSE,"NO"
"SSna_442",5.9172e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.02,"PCB print",FALSE,"NO"
"SSna_442",5.7971e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.02,"PCB print",FALSE,"NO"
"SSna_442",4.7337e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.02,"PCB print",FALSE,"NO"
"SSna_442",4.3621e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",10.7,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 10.7 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.02,"PCB print",FALSE,"NO"
"SSna_443",4.09e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.19,"PCB print",FALSE,"NO"
"SSna_443",4.2328e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.19,"PCB print",FALSE,"NO"
"SSna_443",3.7736e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.19,"PCB print",FALSE,"NO"
"SSna_443",3.7736e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.19,"PCB print",FALSE,"NO"
"SSna_443",5.2083e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.19,"PCB print",FALSE,"NO"
"SSna_443",5.3763e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.19,"PCB print",FALSE,"NO"
"SSna_443",4.7337e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.19,"PCB print",FALSE,"NO"
"SSna_443",4.7733e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",12.9,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 12.9 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.19,"PCB print",FALSE,"NO"
"SSna_444",5.618e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.1333,"PCB print",FALSE,"NO"
"SSna_444",5.4274e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.1333,"PCB print",FALSE,"NO"
"SSna_444",3.7736e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.1333,"PCB print",FALSE,"NO"
"SSna_444",3.9604e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.1333,"PCB print",FALSE,"NO"
"SSna_444",5.472e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.1333,"PCB print",FALSE,"NO"
"SSna_444",5.6417e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.1333,"PCB print",FALSE,"NO"
"SSna_444",3.5398e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.1333,"PCB print",FALSE,"NO"
"SSna_444",3.7736e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",15,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 15 aerosil 380, 20 LiTFSI",2024-09-19,"Bulk cast",3,0.028,1.1333,"PCB print",FALSE,"NO"
"SSna_445",4.065e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 20 LiTFSI",2024-09-24,"Bulk cast",3,0.028,1.15,"PCB print",FALSE,"NO"
"SSna_445",3.4783e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 20 LiTFSI",2024-09-24,"Bulk cast",3,0.028,1.15,"PCB print",FALSE,"NO"
"SSna_445",3.3613e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 20 LiTFSI",2024-09-24,"Bulk cast",3,0.028,1.15,"PCB print",FALSE,"NO"
"SSna_445",3.252e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 20 LiTFSI",2024-09-24,"Bulk cast",3,0.028,1.15,"PCB print",FALSE,"NO"
"SSna_445",4.6674e-09,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",0,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 0 aerosil 380, 20 LiTFSI",2024-09-24,"Bulk cast",3,0.028,1.15,"PCB print",FALSE,"NO"
"SSna_446",5.5556e-06,"PEGMEA","PEGDA",0.9,0.1,"Aerosil 380",2.14,"LiTFSI",20,"0.9 PEGMEA, 0.1 PEGDA, 2.14 aerosil 380, 20 LiTFSI",2024-09-24,"Bulk cast",3,0.028,0.74,"PCB print",FALSE,"NO"
